,smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1521,O=C(c1ccccc1)/C=C/c1ccccc1,11.731188114134543,0.031900982615268525,11.731188114134543,0.031900982615268525,0.5562298197848601,208.26,196.16399999999996,208.088815004,78,0,0.18535017562076705,-0.2892909093982747,0.2892909093982747,0.18535017562076705,0.8125,1.375,2.0,2.1172786918812947,483.3581054615089,11.217332181807452,8.836451520739375,8.836451520739375,7.860173345306137,5.18617495280081,5.18617495280081,3.4742931097518617,3.4742931097518617,2.2850374947654326,2.2850374947654326,1.4347067563400784,1.4347067563400784,-2.1499999999999995,6818.994323164689,10.37058180004308,5.078285571558233,2.6718090582190963,95.05524273661034,0.0,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,66.73969079144999,11.639471598530877,5.563451491696996,0.0,4.794537184071822,11.85926505319882,0.0,0.0,0.0,0.0,0.0,77.86659377484399,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,0.0,0.0,15.921440167465814,66.73969079144999,0.0,6.076020106833881,0.0,17.07,0.0,4.794537184071822,0.0,5.783244946364939,0.0,11.126902983393991,0.0,6.076020106833881,66.73969079144999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.00000000000001,0.0,16,0,1,0,0,0,2,0,2,1,0,1,3,0,0,0,2,3.5827000000000027,66.24850000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,Cc1ccc(cc1)N(=O)=O,10.117781557067271,-0.4033333333333333,10.117781557067271,0.14407407407407424,0.4379118656914492,137.138,130.082,137.047678464,52,0,0.26894145561733507,-0.25830963621589803,0.26894145561733507,0.25830963621589803,1.3,1.8,2.2,3.003400684579818,240.2879489264805,7.560477932315068,5.5731112531861875,5.5731112531861875,4.698377302757663,2.9101223744660087,2.9101223744660087,2.092658944021836,2.092658944021836,1.2447898886376285,1.2447898886376285,0.6664795906476833,0.6664795906476833,-1.38,180.91251467537336,6.7360092807424605,2.4731969036707446,1.3128403334329586,58.44932095639337,0.0,0.0,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,17.696185628620217,6.923737199690624,12.13273413692322,4.923311048817671,4.923311048817671,5.687386274683562,0.0,0.0,0.0,6.923737199690624,0.0,39.94323803430901,0.0,0.0,0.0,5.687386274683562,0.0,0.0,4.923311048817671,0.0,17.038055468456196,5.563451491696996,24.26546827384644,0.0,0.0,0.0,43.14,4.923311048817671,10.114318268765572,0.0,5.687386274683562,0.0,5.563451491696996,12.13273413692322,12.13273413692322,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.333333333333332,0.14285714285714285,10,0,3,0,0,0,1,0,1,2,0,3,1,0,0,0,1,1.90322,37.83340000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,COc1cc(N)c2c(c1)cccn2,5.790092592592592,0.648101851851852,5.790092592592592,0.648101851851852,0.6707082242993507,174.20300000000003,164.123,174.07931294,66,0,0.12117030953623881,-0.4966625693235977,0.4966625693235977,0.12117030953623881,1.3846153846153846,2.230769230769231,3.0,2.7661795274865253,439.8728334710367,9.259148545064338,7.319563501101578,7.319563501101578,6.308861750289882,3.9928955974284794,3.9928955974284794,2.7917460069319744,2.7917460069319744,1.9435830793351578,1.9435830793351578,1.3098164557022347,1.3098164557022347,-1.7699999999999998,1281.5884308838024,7.857386378147379,2.9356784233252684,1.2840350671725167,76.15109367309486,10.470530430962235,5.749511833283905,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,6.06636706846161,12.13273413692322,17.649434854539482,18.313884533577358,4.736862953800049,16.59031120676462,0.0,4.9839785209472085,0.0,0.0,12.84346501843972,30.462311845459517,0.0,5.749511833283905,10.470530430962235,5.687386274683562,5.749511833283905,0.0,12.093776062224741,0.0,0.0,0.0,30.462311845459517,0.0,10.902924932081056,0.0,48.14,0.0,0.0,0.0,0.0,5.687386274683562,16.652436765364964,0.0,19.37300818135222,18.19910120538483,4.9839785209472085,10.470530430962235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.16666666666667,0.1,13,2,3,0,0,0,1,1,2,3,1,3,1,0,0,0,2,1.8256,52.707400000000014,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1524,CC1=NN=C(C1)O,8.535,0.12268518518518534,8.535,0.12268518518518534,0.476395912633998,98.10499999999999,92.05699999999999,98.048012812,38,0,0.21133625364444567,-0.49500293337345275,0.49500293337345275,0.21133625364444567,1.5714285714285714,2.2857142857142856,2.4285714285714284,2.613478778787496,120.62522105691478,5.276020881938894,4.048747567686421,4.048747567686421,3.287693700234704,2.0779271744364842,2.0779271744364842,1.5282785326651467,1.5282785326651467,0.7500902355965705,0.7500902355965705,0.442606597139381,0.442606597139381,-0.8600000000000001,46.670482779147534,4.3028664495114,1.3295815851589803,0.7648453054349857,41.38326096164137,5.106527394840706,0.0,0.0,5.897745344357611,0.0,0.0,0.0,0.0,5.101407525739723,5.101407525739723,0.0,6.923737199690624,5.711685002770702,6.4208216229260096,5.106527394840706,11.609430347128313,0.0,0.0,10.202815051479446,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.71595774196902,0.0,0.0,13.344558822616634,10.202815051479446,0.0,0.0,0.0,44.95,0.0,0.0,0.0,5.897745344357611,6.4208216229260096,5.711685002770702,0.0,0.0,6.923737199690624,10.202815051479446,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.833333333333332,0.5,7,1,3,0,1,1,0,0,0,2,1,3,0,0,0,0,1,0.7225,27.78979999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,CC(=O)O[C@]1(CC[C@H](C=C1)C)C(C)C,11.04703514739229,-0.3488657407407403,11.04703514739229,0.18249716553287976,0.5011345277167348,196.29,176.12999999999997,196.14632988,80,0,0.30300679734537267,-0.45473224023151354,0.45473224023151354,0.30300679734537267,1.5714285714285714,2.2142857142857144,2.5714285714285716,2.8287989071277204,242.70628424348945,10.767584713501616,9.540111220059327,9.540111220059327,6.460831523714353,5.3502418601781025,5.3502418601781025,4.578374794799934,4.578374794799934,3.0083245679809107,3.0083245679809107,1.9115918850997107,1.9115918850997107,-0.79,1022.8547864324985,11.285700227100682,4.157881994698992,2.3689722839232004,86.33324743002937,4.736862953800049,5.601050810983688,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,26.847231705905752,30.753475445008682,6.923737199690624,0.0,9.53140013787187,5.969305287951849,0.0,0.0,11.835812092322787,46.1376428555982,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,11.570356098935537,9.53140013787187,11.835812092322787,40.53659204461451,12.152040213667762,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,11.570356098935537,11.835812092322787,12.841643245852019,6.923737199690624,0.0,0.0,32.923251812739636,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.08333333333333,0.75,14,0,2,1,0,1,0,0,0,2,0,2,2,0,0,0,1,2.9304000000000014,56.87300000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,CO[C@H]1O[C@H](CO)[C@H]([C@H]([C@H]1O)O)O,9.279537037037038,-1.3649537037037043,9.279537037037038,0.43967592592592575,0.3855013631600322,194.18300000000002,180.07099999999997,194.079038168,78,0,0.18580224484521035,-0.3935665151082742,0.3935665151082742,0.18580224484521035,1.1538461538461537,1.7692307692307692,2.230769230769231,2.659390479692273,143.0617569290273,10.008071689507773,7.1992090900622365,7.1992090900622365,6.112590865130758,3.9477611307059286,3.9477611307059286,2.932978932299051,2.932978932299051,2.080757310568578,2.080757310568578,1.2622209286644488,1.2622209286644488,-0.24000000000000002,791.4231820442286,10.838369905956114,4.316641100560019,1.9843308505934765,75.32709802847776,29.89983548696292,24.41586555099321,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.109797541277533,6.606881964512918,29.89983548696292,0.0,0.0,0.0,0.0,30.70589228032842,13.716679505790452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8486813654817,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,99.38000000000001,37.312774244841336,15.319582184522117,0.0,0.0,0.0,0.0,7.109797541277533,0.0,0.0,0.0,14.580253302440804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.166666666666664,1.0,13,4,6,0,1,1,0,0,0,6,4,6,2,0,1,1,1,-2.5672999999999995,40.77620000000001,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,CN(c1cccc2c1cccc2)C,2.1574074074074074,1.2760185185185187,2.1574074074074074,1.2760185185185187,0.6373396371500285,171.243,158.13899999999995,171.104799416,66,0,0.04402035879635642,-0.3771599240238911,0.3771599240238911,0.04402035879635642,0.8461538461538461,1.5384615384615385,2.3076923076923075,2.756733762067337,412.89892002279186,9.259148545064338,7.98866547982734,7.98866547982734,6.287693700234704,4.439401193795814,4.439401193795814,3.392701473758478,3.392701473758478,2.248427106534932,2.248427106534932,1.5982860929022735,1.5982860929022735,-1.5,1269.222326572108,8.1144,3.0942857142857143,1.3736985061113627,78.60278555022876,4.899909730850478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,11.452591282926406,25.16895445450274,0.0,0.0,16.459834703613154,0.0,0.0,0.0,0.0,18.99525369620486,42.46456947923127,0.0,0.0,4.899909730850478,5.687386274683562,0.0,0.0,14.09534396535438,0.0,0.0,0.0,42.46456947923127,0.0,10.772448428929591,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,16.459834703613154,0.0,0.0,61.45982317543612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.16666666666666666,13,0,1,0,0,0,2,0,2,1,0,1,1,0,0,0,2,2.905800000000001,58.275000000000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,OC[C@H]1NC[C@H]([C@H]([C@H]1O)O)O,9.17537037037037,-1.1588888888888895,9.17537037037037,0.19787037037037036,0.28455326707727985,163.173,150.069,163.084457896,66,0,0.1085501698336714,-0.3946490549126711,0.3946490549126711,0.1085501698336714,1.1818181818181819,1.8181818181818181,2.3636363636363638,2.5164242706050897,129.7506906689389,8.430721420318147,6.012469021131431,6.012469021131431,5.163902460147015,3.549549541374134,3.549549541374134,2.745848166783284,2.745848166783284,1.9422624150250187,1.9422624150250187,1.1517810652250067,1.1517810652250067,-0.2,299.57465162274286,8.892592592592592,3.464718772826881,1.686939791760978,64.28492763867544,25.742898183369157,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.544756405912575,24.856655569157482,20.426109579362823,0.0,0.0,5.316788604006331,0.0,24.353739992392867,13.151638370425493,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,57.93148794218118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.95,24.353739992392867,5.106527394840706,0.0,13.151638370425493,0.0,0.0,0.0,0.0,0.0,5.316788604006331,15.319582184522117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.83333333333333,1.0,11,5,5,0,1,1,0,0,0,5,5,5,1,0,1,1,1,-2.966799999999998,36.896899999999995,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,CCOC(=O)/C=C(/OP(=O)(OC)OC)\C,11.440853725749559,-3.5884991102922648,11.440853725749559,0.09766975308642012,0.3042442615590202,238.17599999999996,223.05599999999995,238.06062483,88,0,0.5286953628226246,-0.4627359303819551,0.5286953628226246,0.4627359303819551,1.3333333333333333,1.8666666666666667,2.2666666666666666,4.403856086964177,276.85648164720004,11.897341225498538,9.181160388659311,10.075587579659226,6.9696742155741696,4.232297944934729,5.6928914316151715,2.410685333030575,4.217983453205768,1.3107194432856104,2.7167368732095074,0.7016658513756081,1.4052191186686127,-0.8400000000000001,1329.3405909984858,14.159999999999998,6.608280546182645,5.566083427062448,88.76955648896791,9.260610115511867,5.759164871656176,0.0,0.0,0.0,13.79200241108402,9.047494323423635,9.35958546900315,0.0,0.0,0.0,13.847474399381248,14.219595082555067,12.682902071346799,27.66768990793865,13.79200241108402,0.0,0.0,0.0,13.847474399381248,20.826477047067986,11.835184978490057,0.0,0.0,0.0,0.0,0.0,7.822697123132171,26.795782335019833,27.66768990793865,0.0,13.847474399381248,11.835184978490057,0.0,0.0,0.0,71.06,13.79200241108402,9.35958546900315,0.0,12.366046836169094,0.0,6.076020106833881,21.14333228224569,6.923737199690624,0.0,13.784357277223684,4.5237471617118175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.300136605568152,18.33875228332074,0.625,15,0,6,0,0,0,0,0,0,6,0,7,6,0,0,0,0,1.8708,53.099500000000035,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,CCOP(=O)(OCC)O,10.525,-3.692515432098766,10.525,0.18827160493827155,0.6170245309305014,154.102,143.01399999999998,154.039495462,56,0,0.471656926500163,-0.3024956234644989,0.471656926500163,0.3024956234644989,1.3333333333333333,1.6666666666666667,1.8888888888888888,3.5768662254071426,103.13526283059372,7.328427124746191,5.5333856247646,6.427812815764517,4.121320343559642,2.739286389067887,4.234731504078219,1.3041049309650836,2.757614254516,0.5844874542629783,1.753462362788935,0.36355636414081366,1.090669092422441,0.10999999999999999,64.0524865010122,9.11,4.011046940626403,4.603218249075215,54.405012256704225,4.893411602752475,0.0,0.0,0.0,0.0,7.822697123132171,9.047494323423635,4.565048284931329,0.0,0.0,0.0,13.847474399381248,0.0,13.213763929025836,18.50595421110744,7.822697123132171,0.0,0.0,0.0,13.847474399381248,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,7.822697123132171,18.10717553177831,13.612542608354964,0.0,13.847474399381248,0.0,0.0,0.0,0.0,55.760000000000005,7.822697123132171,4.565048284931329,0.0,13.213763929025836,0.0,0.0,0.0,13.847474399381248,0.0,9.047494323423635,4.893411602752475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.242222222222225,8.563333333333333,1.0,9,1,4,0,0,0,0,0,0,3,1,5,4,0,0,0,0,1.1598,33.07729999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,OC(=N)N[C@H]1N=[C](=[N]=C1O)O,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666,-666,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666.0,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666.0,-666.0,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666,-666
1532,C/N=C(/Oc1ccc2c(c1)OCO2)\O,9.015590041572185,-0.3853099017384729,9.015590041572185,0.21491654069035016,0.5422067884585646,195.17399999999998,186.10199999999998,195.053157768,74,0,0.3857755585290725,-0.4659442950001389,0.4659442950001389,0.3857755585290725,1.4285714285714286,2.2142857142857144,3.0,2.205182141707478,375.0747455887142,9.966255326250886,7.558329651146931,7.558329651146931,6.792024997884274,4.026307912829854,4.026307912829854,2.623310688908754,2.623310688908754,1.7444595325917553,1.7444595325917553,1.0914062492432557,1.0914062492432557,-1.91,2597.6121188634343,8.677809260797172,3.4501402116620383,1.563763481479161,80.55059023573433,19.31711625624085,5.749511833283905,11.49902366656781,6.792942306099827,0.0,6.08380568594452,0.0,4.992404732635669,0.0,0.0,0.0,12.13273413692322,13.1140390511388,0.0,19.31711625624085,6.08380568594452,0.0,0.0,4.992404732635669,0.0,13.840614288777017,18.19910120538483,0.0,17.248535499851716,14.210588861400147,0.0,17.248535499851716,0.0,25.03094736956224,0.0,0.0,0.0,23.191505938020498,0.0,0.0,0.0,60.28,0.0,0.0,0.0,12.876747992044347,17.248535499851716,0.0,7.04767198267719,18.19910120538483,0.0,4.992404732635669,19.31711625624085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.66666666666667,0.2222222222222222,14,1,5,0,1,1,1,0,1,4,1,5,1,0,0,0,2,1.3378999999999999,49.180800000000026,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,Cc1ccc(c(c1)O)C(=O)O,10.373059334845049,-1.108796296296296,10.373059334845049,0.059629629629629255,0.639001665426546,152.149,144.08499999999998,152.047344116,58,0,0.33896944077635643,-0.5070424307743949,0.5070424307743949,0.33896944077635643,1.4545454545454546,2.090909090909091,2.5454545454545454,3.1960696621259204,291.3886867286258,8.430721420318147,6.034726289032657,6.034726289032657,5.109060905280623,3.139371612444475,3.139371612444475,2.325755946536306,2.325755946536306,1.3836426803853066,1.3836426803853066,0.8225239719514466,0.8225239719514466,-1.5099999999999998,252.1073814437375,7.595374077976819,2.6172633656097566,1.490370509139573,63.91127695272596,10.213054789681411,11.3129633249809,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,6.06636706846161,24.619922828310838,0.0,0.0,15.007591973753234,5.969305287951849,0.0,0.0,0.0,6.923737199690624,0.0,29.32600418877882,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,16.182360077633263,0.0,6.923737199690624,15.921440167465814,18.19910120538483,0.0,0.0,0.0,57.53,5.969305287951849,4.794537184071822,0.0,11.3129633249809,0.0,5.563451491696996,12.13273413692322,12.990104268152233,0.0,0.0,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.66666666666667,0.125,11,2,3,0,0,0,1,0,1,2,2,3,1,0,0,0,1,1.3988199999999997,39.80310000000001,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,N#CCC#N,7.59375,0.0,7.59375,0.0,0.4111635911481381,66.063,64.047,66.021798064,24,0,0.12221011624706095,-0.19719550231124405,0.19719550231124405,0.12221011624706095,1.2,1.6,1.6,2.857271683437132,70.04663563528787,4.121320343559642,2.601533972186463,2.601533972186463,2.414213562373095,1.1543203766865053,1.1543203766865053,0.49300446131347475,0.49300446131347475,0.15811388300841894,0.15811388300841894,0.03535533905932737,0.03535533905932737,-1.02,11.245112497836532,3.98,2.9800000000000004,2.98,30.254294619560195,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,0.0,0.0,0.0,12.138442625584547,0.0,0.0,10.523783109476973,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,12.138442625584547,0.0,0.0,0.0,0.0,0.0,0.0,22.66222573506152,6.4208216229260096,0.0,0.0,0.0,0.0,47.58,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,12.138442625584547,0.0,0.0,10.523783109476973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.3333333333333333,5,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0.42366000000000004,15.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
